"","name","address","rating","lon","lat","subway","subway_dist","busstop","busstop_dist","href"
"479","Экомаркет Компас Здоровья","просп. Большевиков, 9, корп. 1, Санкт-Петербург, Россия • ст.м. Проспект Большевиков",4.2,"30.475443","59.91349","Улица Дыбенко",860,"Улица Подвойского",120,"https://yandex.ru/maps/org/ekomarket_kompas_zdorovya/1436993286/"
"480","Семишагофф","6-я Советская ул., 41, Санкт-Петербург, Россия",4,"30.376801","59.933243","Площадь Восстания",NA,"5-я Советская улица",36,"https://yandex.ru/maps/org/semishagoff/4277673045/"
"481","Premier","Орловская ул., 1, Санкт-Петербург, Россия",4.2,"30.390096","59.951731","Чернышевская",NA,"Смольный собор",370,"https://yandex.ru/maps/org/premier/1686937083/"
"482","Градусы","ул. Седова, 82, Санкт-Петербург, Россия",4.2,"30.435101","59.875727","Ломоносовская",530,"Улица Полярников",80,"https://yandex.ru/maps/org/gradusy/230703573759/"
"483","Либх-3","просп. Солидарности, 3, корп. 3, Санкт-Петербург, Россия",4.1,"30.482852","59.926561","Проспект Большевиков",NA,"Александровская больница",330,"https://yandex.ru/maps/org/libkh_3/1699388297/"
"484","Сыр. club","Кронверкский просп., 63/31, Санкт-Петербург, Россия • этаж 1",4.4,"30.306714","59.954191","Горьковская",800,"Введенская улица",130,"https://yandex.ru/maps/org/syr_club/235578914856/"
"485","Nemo","ул. Рубинштейна, 34, Санкт-Петербург, Россия",4.5,"30.344044","59.9279","Достоевская",220,"Владимирская площадь",240,"https://yandex.ru/maps/org/nemo/76950691768/"
"486","Колхоз","ул. Белы Куна, 16, корп. 4, Санкт-Петербург, Россия",4.4,"30.383551","59.873078","Международная",440,"Станция метро Международная",270,"https://yandex.ru/maps/org/kolkhoz/12865378668/"
"487","Фруктовая лавка","Малая Конюшенная ул., 12, Санкт-Петербург, Россия • этаж цокольный",4.3,"30.325367","59.936515","Гостиный двор",230,"Станция метро Невский проспект",260,"https://yandex.ru/maps/org/fruktovaya_lavka/199329578019/"
"488","Оливия","Московский просп., 127, Санкт-Петербург, Россия",4.4,"30.319111","59.885941","Московские ворота",690,"Московский проспект, 129 / Администрация Московского района",96,"https://yandex.ru/maps/org/oliviya/1180110147/"
"489","Колхоз","Комендантский просп., 17, корп. 1, Санкт-Петербург, Россия",4.4,"30.25585","60.012211","Комендантский проспект",500,"Комендантский проспект, 16",170,"https://yandex.ru/maps/org/kolkhoz/1803754340/"
"490","Сияние севера","ул. Дыбенко, 22, корп. 1, Санкт-Петербург, Россия • метро ""Дыбенко""",4.4,"30.475868","59.905604","Улица Дыбенко",490,"Торговый центр",88,"https://yandex.ru/maps/org/siyaniye_severa/1358217156/"
"491","Торговый дом Республики Коми","8-я Советская ул., 17-19, Санкт-Петербург, Россия",4.3,"30.373626","59.93664","Площадь Восстания",NA,"Суворовский проспект",9,"https://yandex.ru/maps/org/torgovy_dom_respubliki_komi/116635995104/"
"492","Народный Фермер","ул. Крыленко, 21, Санкт-Петербург, Россия",4.3,"30.475732","59.896997","Улица Дыбенко",NA,"Улица Крыленко",92,"https://yandex.ru/maps/org/narodny_fermer/1691902221/"
"493","Семишагофф","Альпийский пер., 30, Санкт-Петербург, Россия",4.3,"30.387615","59.854327","Проспект Славы",550,"Альпийский переулок",460,"https://yandex.ru/maps/org/semishagoff/118568769834/"
"494","Фруктовая лавка","ул. Куйбышева, 33/8, Санкт-Петербург, Россия",4.3,"30.333891","59.957655","Горьковская",NA,"Улица Чапаева",57,"https://yandex.ru/maps/org/fruktovaya_lavka/32422120805/"
"495","Нон стоп","Пражская ул., 4, Кудрово, Россия",4.2,"30.509258","59.909847","Улица Дыбенко",NA,"Пражская улица",200,"https://yandex.ru/maps/org/non_stop/135204451978/"
"496","Винлаб","Гжатская ул., 22, корп. 4, Санкт-Петербург, Россия",4.4,"30.388854","60.013462","Академическая",580,"Проспект Науки, 10",190,"https://yandex.ru/maps/org/vinlab/130889799725/"
"497","Верный","Невская ул., 1/2, микрорайон Южный, Всеволожск, Россия",4.3,"30.653834","59.99061","АЗС",370,"АЗС",370,"https://yandex.ru/maps/org/verny/1153711962/"
"498","Гурме Базар","2-я Советская ул., 10Б, Санкт-Петербург, Россия",4.2,"30.369551","59.931693","Площадь Восстания",680,"3-я Советская улица",140,"https://yandex.ru/maps/org/gurme_bazar/45477178628/"
"499","Градусы","3-я Советская ул., 21/4, Санкт-Петербург, Россия",4.2,"30.375157","59.930289","Площадь Восстания",990,"5-я Советская улица",240,"https://yandex.ru/maps/org/gradusy/168603256479/"
"500","Градусы","Народная ул., 16, Санкт-Петербург, Россия",4.2,"30.464342","59.880979","Ломоносовская",NA,"Дальневосточный проспект",280,"https://yandex.ru/maps/org/gradusy/125977308808/"
"501","АлтынКум","Гражданский просп., 75, корп. 7, Санкт-Петербург, Россия • в торговом павильоне",4.1,"30.402827","60.016981","Академическая",660,"Гражданский проспект, 90",79,"https://yandex.ru/maps/org/altynkum/84866832061/"
"502","Градусы","ул. Седова, 89, корп. 1, Санкт-Петербург, Россия",4.3,"30.440973","59.867864","Ломоносовская",NA,"Улица Седова, 93",130,"https://yandex.ru/maps/org/gradusy/196376619982/"
"503","Верный","Аэропортовская ул., 4, микрорайон Южный, Всеволожск, Россия",4.2,"30.651126","59.994949","Всеволожский проспект",320,"Всеволожский проспект",320,"https://yandex.ru/maps/org/verny/1149685764/"
"504","Народный фермер","Заневский просп., 7/7, Санкт-Петербург, Россия",4,"30.406849","59.927644","Новочеркасская",280,"Улица Стахановцев",96,"https://yandex.ru/maps/org/narodny_fermer/206972713543/"
"505","Симфония Вкуса","ул. Валерия Гаврилина, 11, корп. 1, посёлок Парголово, Россия • напротив школы №469",4.2,"30.337645","60.07872","Парнас",NA,"Улица Николая Рубцова, 12",370,"https://yandex.ru/maps/org/simfoniya_vkusa/83894761384/"
"506","Лэнд","Басков пер., 34, Санкт-Петербург, Россия",4,"30.365248","59.939424","Чернышевская",920,"Мальцевский рынок",200,"https://yandex.ru/maps/org/lend/34675544123/"
"507","Верный","просп. Мечникова, 19, Санкт-Петербург, Россия",3.7,"30.413404","59.985584","Лесная",NA,"Замшина улица",78,"https://yandex.ru/maps/org/verny/1274950861/"
"508","Верный","Гражданский просп., 111, Санкт-Петербург, Россия",4,"30.41654","60.030568","Гражданский проспект",600,"Гражданский проспект, 110",79,"https://yandex.ru/maps/org/verny/100713206619/"
"509","Семишагофф","просп. Энгельса, 134, корп. 1, Санкт-Петербург, Россия",4,"30.330507","60.048183","Проспект Просвещения",380,"Улица Асафьева",130,"https://yandex.ru/maps/org/semishagoff/15920215639/"
